table_name	business_module	ordinal	column_name	mysql_type	base_type	nullable	default	auto_increment	primary_key	index	unique_index	foreign_key_target	source_description	usage_note	source_file	source_line
llx_societe_rib	第三方/企业	39	preapproval_key	varchar(255)	varchar	YES		N	N					字段 preapproval_key（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	75
llx_societe_rib	第三方/企业	40	starting_date	date	date	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	76
llx_societe_rib	第三方/企业	41	total_amount_of_all_payments	double(24,8)	double	YES		N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	77
llx_societe_rib	第三方/企业	42	stripe_card_ref	varchar(128)	varchar	YES		N	N				card_...'	字段 stripe_card_ref；源码注释：card_...'	htdocs/install/mysql/tables/llx_societe_rib.sql	80
llx_societe_rib	第三方/企业	43	stripe_account	varchar(128)	varchar	YES		N	N				'pk_live_...'	字段 stripe_account；源码注释：'pk_live_...'	htdocs/install/mysql/tables/llx_societe_rib.sql	81
llx_societe_rib	第三方/企业	44	ext_payment_site	varchar(128)	varchar	YES		N	N				name of external paymentmode (for example 'StripeLive')	字段 ext_payment_site；源码注释：name of external paymentmode (for example 'StripeLive')	htdocs/install/mysql/tables/llx_societe_rib.sql	83
llx_societe_rib	第三方/企业	45	extraparams	varchar(255)	varchar	YES		N	N				for other parameters with json format	扩展参数/结构化文本；源码注释：for other parameters with json format	htdocs/install/mysql/tables/llx_societe_rib.sql	85
llx_societe_rib	第三方/企业	46	date_signature	datetime	datetime	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	88
llx_societe_rib	第三方/企业	47	online_sign_ip	varchar(48)	varchar	YES		N	N					字段 online_sign_ip（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	89
llx_societe_rib	第三方/企业	48	online_sign_name	varchar(64)	varchar	YES		N	N					名称/标题字段（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	90
llx_societe_rib	第三方/企业	49	comment	varchar(255)	varchar	YES		N	N					备注/说明字段（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	92
llx_societe_rib	第三方/企业	50	ipaddress	varchar(68)	varchar	YES		N	N					字段 ipaddress（基于字段名推断）	htdocs/install/mysql/tables/llx_societe_rib.sql	93
llx_societe_rib	第三方/企业	51	status	integer	integer	NO	1	N	N				1=ACTIVE, 0=IN_TRASH	状态标识；源码注释：1=ACTIVE, 0=IN_TRASH	htdocs/install/mysql/tables/llx_societe_rib.sql	94
llx_societe_rib	第三方/企业	52	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_societe_rib.sql	95
llx_socpeople	联系人	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_socpeople.sql	24
llx_socpeople	联系人	2	datec	datetime	datetime	YES		N	N					创建日期/时间	htdocs/install/mysql/tables/llx_socpeople.sql	25
llx_socpeople	联系人	3	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_socpeople.sql	26
llx_socpeople	联系人	4	fk_soc	integer	integer	YES		N	N	idx_socpeople_fk_soc		llx_societe.rowid	lien vers la societe	关联第三方企业 ID；源码注释：lien vers la societe	htdocs/install/mysql/tables/llx_socpeople.sql	27
llx_socpeople	联系人	5	use_thirdparty_address	smallint	smallint	YES	NULL	N	N				1=use linked thirdparty address, 0=use contact address, null=legacy resolution	字段 use_thirdparty_address；源码注释：1=use linked thirdparty address, 0=use contact address, null=legacy resolution	htdocs/install/mysql/tables/llx_socpeople.sql	28
llx_socpeople	联系人	6	entity	integer	integer	NO	1	N	N				multi company id	多实体/多公司隔离标识；源码注释：multi company id	htdocs/install/mysql/tables/llx_socpeople.sql	29
llx_socpeople	联系人	7	ref_ext	varchar(255)	varchar	YES		N	N				reference into an external system (not used by dolibarr)	代码/参考号字段；源码注释：reference into an external system (not used by dolibarr)	htdocs/install/mysql/tables/llx_socpeople.sql	30
llx_socpeople	联系人	8	name_alias	varchar(255)	varchar	YES		N	N					名称/标题字段（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	31
llx_socpeople	联系人	9	fk_parent	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	32
llx_socpeople	联系人	10	civility	varchar(6)	varchar	YES		N	N					字段 civility（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	34
llx_socpeople	联系人	11	lastname	varchar(50)	varchar	YES		N	N	idx_socpeople_lastname				名称/标题字段（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	35
llx_socpeople	联系人	12	firstname	varchar(50)	varchar	YES		N	N					名称/标题字段（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	36
llx_socpeople	联系人	13	address	varchar(255)	varchar	YES		N	N					地址	htdocs/install/mysql/tables/llx_socpeople.sql	37
llx_socpeople	联系人	14	zip	varchar(25)	varchar	YES		N	N					邮政编码	htdocs/install/mysql/tables/llx_socpeople.sql	38
llx_socpeople	联系人	15	town	varchar(255)	varchar	YES		N	N					城市/城镇	htdocs/install/mysql/tables/llx_socpeople.sql	39
llx_socpeople	联系人	16	fk_departement	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	40
llx_socpeople	联系人	17	fk_pays	integer	integer	YES	0	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	41
llx_socpeople	联系人	18	geolat	double(24,8)	double	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	43
llx_socpeople	联系人	19	geolong	double(24,8)	double	YES	NULL	N	N					字段 geolong（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	44
llx_socpeople	联系人	20	geopoint	point	point	YES	NULL	N	N					字段 geopoint（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	45
llx_socpeople	联系人	21	georesultcode	varchar(16)	varchar	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	46
llx_socpeople	联系人	22	birthday	date	date	YES		N	N					字段 birthday（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	48
llx_socpeople	联系人	23	poste	varchar(255)	varchar	YES		N	N					字段 poste（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	49
llx_socpeople	联系人	24	phone	varchar(30)	varchar	YES		N	N					电话	htdocs/install/mysql/tables/llx_socpeople.sql	50
llx_socpeople	联系人	25	phone_perso	varchar(30)	varchar	YES		N	N					字段 phone_perso（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	51
llx_socpeople	联系人	26	phone_mobile	varchar(30)	varchar	YES		N	N					字段 phone_mobile（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	52
llx_socpeople	联系人	27	fax	varchar(30)	varchar	YES		N	N					字段 fax（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	53
llx_socpeople	联系人	28	url	varchar(255)	varchar	YES		N	N				web site	字段 url；源码注释：web site	htdocs/install/mysql/tables/llx_socpeople.sql	54
llx_socpeople	联系人	29	email	varchar(255)	varchar	YES		N	N					电子邮箱	htdocs/install/mysql/tables/llx_socpeople.sql	55
llx_socpeople	联系人	30	socialnetworks	text	text	YES	NULL	N	N				json with socialnetworks	字段 socialnetworks；源码注释：json with socialnetworks	htdocs/install/mysql/tables/llx_socpeople.sql	57
llx_socpeople	联系人	31	photo	varchar(255)	varchar	YES		N	N					字段 photo（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	59
llx_socpeople	联系人	32	no_email	smallint	smallint	NO	0	N	N				deprecated. Use table llx_mailing_unsubscribe instead	字段 no_email；源码注释：deprecated. Use table llx_mailing_unsubscribe instead	htdocs/install/mysql/tables/llx_socpeople.sql	60
llx_socpeople	联系人	33	priv	smallint	smallint	NO	0	N	N					字段 priv（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	61
llx_socpeople	联系人	34	fk_prospectlevel	varchar(12)	varchar	YES		N	N				prospect level (in llx_c_prospectcontactlevel)	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：prospect level (in llx_c_prospectcontactlevel)	htdocs/install/mysql/tables/llx_socpeople.sql	62
llx_socpeople	联系人	35	fk_stcommcontact	integer	integer	NO	0	N	N				commercial statut	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：commercial statut	htdocs/install/mysql/tables/llx_socpeople.sql	63
llx_socpeople	联系人	36	fk_user_creat	integer	integer	YES	0	N	N	idx_socpeople_fk_user_creat		llx_user.rowid	user qui a creel'enregistrement	创建人用户 ID；源码注释：user qui a creel'enregistrement	htdocs/install/mysql/tables/llx_socpeople.sql	64
llx_socpeople	联系人	37	fk_user_modif	integer	integer	YES		N	N					最后修改人用户 ID	htdocs/install/mysql/tables/llx_socpeople.sql	65
llx_socpeople	联系人	38	note_private	text	text	YES		N	N					内部备注	htdocs/install/mysql/tables/llx_socpeople.sql	66
llx_socpeople	联系人	39	note_public	text	text	YES		N	N					公开备注	htdocs/install/mysql/tables/llx_socpeople.sql	67
llx_socpeople	联系人	40	default_lang	varchar(6)	varchar	YES		N	N					字段 default_lang（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople.sql	68
llx_socpeople	联系人	41	canvas	varchar(32)	varchar	YES		N	N				type of canvas if used (null by default)	字段 canvas；源码注释：type of canvas if used (null by default)	htdocs/install/mysql/tables/llx_socpeople.sql	69
llx_socpeople	联系人	42	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_socpeople.sql	70
llx_socpeople	联系人	43	statut	tinyint	tinyint	NO	1	N	N					状态标识	htdocs/install/mysql/tables/llx_socpeople.sql	71
llx_socpeople	联系人	44	ip	varchar(250)	varchar	YES		N	N				ip used to create record (for public submission page)	字段 ip；源码注释：ip used to create record (for public submission page)	htdocs/install/mysql/tables/llx_socpeople.sql	72
llx_socpeople_extrafields	联系人	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_socpeople_extrafields.sql	21
llx_socpeople_extrafields	联系人	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_socpeople_extrafields.sql	22
llx_socpeople_extrafields	联系人	3	fk_object	integer	integer	NO		N	N	uk_socpeople_extrafields	uk_socpeople_extrafields			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_socpeople_extrafields.sql	23
llx_socpeople_extrafields	联系人	4	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_socpeople_extrafields.sql	24
llx_stock_mouvement	库存	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stock_mouvement.sql	22
llx_stock_mouvement	库存	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_stock_mouvement.sql	23
llx_stock_mouvement	库存	3	datem	datetime	datetime	YES		N	N	idx_stock_mouvement_batch_entrepot_type_datem			Date and hour of movement	日期/时间字段；源码注释：Date and hour of movement	htdocs/install/mysql/tables/llx_stock_mouvement.sql	24
llx_stock_mouvement	库存	4	fk_product	integer	integer	NO		N	N	idx_stock_mouvement_fk_product			Id of product	关联产品/服务 ID；源码注释：Id of product	htdocs/install/mysql/tables/llx_stock_mouvement.sql	25
llx_stock_mouvement	库存	5	batch	varchar(128)	varchar	YES	NULL	N	N	idx_stock_mouvement_batch_entrepot_type_datem			Lot or serial number	字段 batch；源码注释：Lot or serial number	htdocs/install/mysql/tables/llx_stock_mouvement.sql	26
llx_stock_mouvement	库存	6	eatby	date	date	YES	NULL	N	N				Eatby date (deprecated, we should get value from batch number in table llx_product_lot)	字段 eatby；源码注释：Eatby date (deprecated, we should get value from batch number in table llx_product_lot)	htdocs/install/mysql/tables/llx_stock_mouvement.sql	27
llx_stock_mouvement	库存	7	sellby	date	date	YES	NULL	N	N				Sellby date (deprecated, we should get value from batch number in table llx_product_lot)	字段 sellby；源码注释：Sellby date (deprecated, we should get value from batch number in table llx_product_lot)	htdocs/install/mysql/tables/llx_stock_mouvement.sql	28
llx_stock_mouvement	库存	8	fk_entrepot	integer	integer	NO		N	N	idx_stock_mouvement_fk_entrepot, idx_stock_mouvement_batch_entrepot_type_datem			Id warehouse	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：Id warehouse	htdocs/install/mysql/tables/llx_stock_mouvement.sql	29
llx_stock_mouvement	库存	9	value	real	real	YES		N	N				Qty of movement	字段 value；源码注释：Qty of movement	htdocs/install/mysql/tables/llx_stock_mouvement.sql	30
llx_stock_mouvement	库存	10	price	double(24,8)	double	YES	0	N	N				Entry price (used to calculate PMP, FIFO or LIFO value)	价格；源码注释：Entry price (used to calculate PMP, FIFO or LIFO value)	htdocs/install/mysql/tables/llx_stock_mouvement.sql	31
llx_stock_mouvement	库存	11	type_mouvement	smallint	smallint	YES		N	N	idx_stock_mouvement_batch_entrepot_type_datem			Type/Direction of movement (manual entry = 0, manual exit = 1, automatic exit = 2, automatic entry = 3)	字段 type_mouvement；源码注释：Type/Direction of movement (manual entry = 0, manual exit = 1, automatic exit = 2, automatic entry = 3)	htdocs/install/mysql/tables/llx_stock_mouvement.sql	32
llx_stock_mouvement	库存	12	fk_user_author	integer	integer	YES		N	N				Id user making movement	创建人/制单人用户 ID；源码注释：Id user making movement	htdocs/install/mysql/tables/llx_stock_mouvement.sql	33
llx_stock_mouvement	库存	13	label	varchar(255)	varchar	YES		N	N				Comment on movement	名称或标签；源码注释：Comment on movement	htdocs/install/mysql/tables/llx_stock_mouvement.sql	34
llx_stock_mouvement	库存	14	inventorycode	varchar(128)	varchar	YES		N	N				Code used to group different movement line into one operation (may be an inventory, a mass picking)	代码/参考号字段；源码注释：Code used to group different movement line into one operation (may be an inventory, a mass picking)	htdocs/install/mysql/tables/llx_stock_mouvement.sql	35
llx_stock_mouvement	库存	15	fk_project	integer	integer	YES		N	N					关联项目 ID	htdocs/install/mysql/tables/llx_stock_mouvement.sql	36
llx_stock_mouvement	库存	16	fk_origin	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stock_mouvement.sql	37
llx_stock_mouvement	库存	17	origintype	varchar(64)	varchar	YES		N	N					字段 origintype（基于字段名推断）	htdocs/install/mysql/tables/llx_stock_mouvement.sql	38
llx_stock_mouvement	库存	18	model_pdf	varchar(255)	varchar	YES		N	N					字段 model_pdf（基于字段名推断）	htdocs/install/mysql/tables/llx_stock_mouvement.sql	39
llx_stock_mouvement	库存	19	fk_projet	integer	integer	NO	0	N	N					关联项目 ID	htdocs/install/mysql/tables/llx_stock_mouvement.sql	40
llx_stock_mouvement_extrafields	库存	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stock_mouvement_extrafields.sql	20
llx_stock_mouvement_extrafields	库存	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_stock_mouvement_extrafields.sql	21
llx_stock_mouvement_extrafields	库存	3	fk_object	integer	integer	NO		N	N	uk_stock_mouvement_extrafields	uk_stock_mouvement_extrafields			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stock_mouvement_extrafields.sql	22
llx_stock_mouvement_extrafields	库存	4	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_stock_mouvement_extrafields.sql	23
llx_stocktransfer_stocktransfer	库存调拨	1	rowid	integer	integer	NO		Y	Y	PRIMARY, idx_stocktransfer_stocktransfer_rowid	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	19
llx_stocktransfer_stocktransfer	库存调拨	2	entity	integer	integer	NO	1	N	N					多实体/多公司隔离标识	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	20
llx_stocktransfer_stocktransfer	库存调拨	3	ref	varchar(128)	varchar	NO	'(PROV)'	N	N	idx_stocktransfer_stocktransfer_ref				业务参考号/单号	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	21
llx_stocktransfer_stocktransfer	库存调拨	4	label	varchar(255)	varchar	YES		N	N					名称或标签	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	22
llx_stocktransfer_stocktransfer	库存调拨	5	fk_soc	integer	integer	YES		N	N	idx_stocktransfer_stocktransfer_fk_soc				关联第三方企业 ID	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	23
llx_stocktransfer_stocktransfer	库存调拨	6	fk_project	integer	integer	YES		N	N	idx_stocktransfer_stocktransfer_fk_project				关联项目 ID	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	24
llx_stocktransfer_stocktransfer	库存调拨	7	fk_warehouse_source	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	25
llx_stocktransfer_stocktransfer	库存调拨	8	fk_warehouse_destination	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	26
llx_stocktransfer_stocktransfer	库存调拨	9	description	text	text	YES		N	N					描述	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	27
llx_stocktransfer_stocktransfer	库存调拨	10	note_public	text	text	YES		N	N					公开备注	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	28
llx_stocktransfer_stocktransfer	库存调拨	11	note_private	text	text	YES		N	N					内部备注	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	29
llx_stocktransfer_stocktransfer	库存调拨	12	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	30
llx_stocktransfer_stocktransfer	库存调拨	13	date_creation	datetime	datetime	NO		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	31
llx_stocktransfer_stocktransfer	库存调拨	14	date_prevue_depart	date	date	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	32
llx_stocktransfer_stocktransfer	库存调拨	15	date_reelle_depart	date	date	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	33
llx_stocktransfer_stocktransfer	库存调拨	16	date_prevue_arrivee	date	date	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	34
llx_stocktransfer_stocktransfer	库存调拨	17	date_reelle_arrivee	date	date	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	35
llx_stocktransfer_stocktransfer	库存调拨	18	lead_time_for_warning	integer	integer	YES	NULL	N	N					字段 lead_time_for_warning（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	36
llx_stocktransfer_stocktransfer	库存调拨	19	fk_user_creat	integer	integer	NO		N	N			llx_user.rowid		创建人用户 ID	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	37
llx_stocktransfer_stocktransfer	库存调拨	20	fk_user_modif	integer	integer	YES		N	N					最后修改人用户 ID	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	38
llx_stocktransfer_stocktransfer	库存调拨	21	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	39
llx_stocktransfer_stocktransfer	库存调拨	22	model_pdf	varchar(255)	varchar	YES		N	N					字段 model_pdf（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	40
llx_stocktransfer_stocktransfer	库存调拨	23	last_main_doc	varchar(255)	varchar	YES		N	N					字段 last_main_doc（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	41
llx_stocktransfer_stocktransfer	库存调拨	24	status	smallint	smallint	NO		N	N	idx_stocktransfer_stocktransfer_status				状态标识	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	42
llx_stocktransfer_stocktransfer	库存调拨	25	fk_incoterms	integer	integer	YES		N	N				for incoterms	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：for incoterms	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	43
llx_stocktransfer_stocktransfer	库存调拨	26	location_incoterms	varchar(255)	varchar	YES		N	N					字段 location_incoterms（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer-stocktransfer.sql	44
llx_stocktransfer_stocktransfer_extrafields	库存调拨	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer_extrafields-stocktransfer.sql	18
llx_stocktransfer_stocktransfer_extrafields	库存调拨	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer_extrafields-stocktransfer.sql	19
llx_stocktransfer_stocktransfer_extrafields	库存调拨	3	fk_object	integer	integer	NO		N	N	idx_fk_object				外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer_extrafields-stocktransfer.sql	20
llx_stocktransfer_stocktransfer_extrafields	库存调拨	4	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_stocktransfer_stocktransfer_extrafields-stocktransfer.sql	21
llx_stocktransfer_stocktransferline	库存调拨	1	rowid	integer	integer	NO		Y	Y	PRIMARY, idx_stocktransfer_stocktransferline_rowid	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	19
llx_stocktransfer_stocktransferline	库存调拨	2	amount	double	double	YES	NULL	N	N					金额	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	20
llx_stocktransfer_stocktransferline	库存调拨	3	qty	real	real	YES		N	N					数量	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	21
llx_stocktransfer_stocktransferline	库存调拨	4	fk_warehouse_source	integer	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	22
llx_stocktransfer_stocktransferline	库存调拨	5	fk_warehouse_destination	integer	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	23
llx_stocktransfer_stocktransferline	库存调拨	6	fk_stocktransfer	integer	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	24
llx_stocktransfer_stocktransferline	库存调拨	7	fk_product	integer	integer	NO		N	N					关联产品/服务 ID	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	25
llx_stocktransfer_stocktransferline	库存调拨	8	batch	varchar(128)	varchar	YES	NULL	N	N				Lot or serial number	字段 batch；源码注释：Lot or serial number	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	26
llx_stocktransfer_stocktransferline	库存调拨	9	pmp	double	double	YES		N	N					字段 pmp（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	27
llx_stocktransfer_stocktransferline	库存调拨	10	rang	integer	integer	YES	0	N	N					字段 rang（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	28
llx_stocktransfer_stocktransferline	库存调拨	11	fk_parent_line	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline-stocktransfer.sql	29
llx_stocktransfer_stocktransferline_extrafields	库存调拨	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline_extrafields-stocktransfer.sql	18
llx_stocktransfer_stocktransferline_extrafields	库存调拨	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline_extrafields-stocktransfer.sql	19
llx_stocktransfer_stocktransferline_extrafields	库存调拨	3	fk_object	integer	integer	NO		N	N	idx_fk_object				外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline_extrafields-stocktransfer.sql	20
llx_stocktransfer_stocktransferline_extrafields	库存调拨	4	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_stocktransfer_stocktransferline_extrafields-stocktransfer.sql	21
llx_subscription	核心/系统	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_subscription.sql	21
llx_subscription	核心/系统	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_subscription.sql	22
llx_subscription	核心/系统	3	datec	datetime	datetime	YES		N	N					创建日期/时间	htdocs/install/mysql/tables/llx_subscription.sql	23
llx_subscription	核心/系统	4	fk_adherent	integer	integer	YES		N	N	uk_subscription, idx_subscription_fk_adherent	uk_subscription			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_subscription.sql	24
llx_subscription	核心/系统	5	fk_type	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_subscription.sql	25
llx_subscription	核心/系统	6	dateadh	datetime	datetime	YES		N	N	uk_subscription, idx_subscription_dateadh	uk_subscription			日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_subscription.sql	26
llx_subscription	核心/系统	7	datef	datetime	datetime	YES		N	N					业务日期	htdocs/install/mysql/tables/llx_subscription.sql	27
llx_subscription	核心/系统	8	subscription	double(24,8)	double	YES		N	N					字段 subscription（基于字段名推断）	htdocs/install/mysql/tables/llx_subscription.sql	28
